"","denovo54","denovo34","denovo619","denovo612","denovo428","denovo424","denovo997","denovo71","denovo76","denovo672","denovo1254","denovo444","denovo1233","denovo1089","denovo388","denovo464","denovo468","denovo109","denovo108","denovo107","denovo102","denovo1079","denovo92","denovo93","denovo90","denovo91","denovo96","denovo97","denovo98","denovo99","denovo180","denovo6","denovo7","denovo343","denovo344","denovo163","denovo168","denovo1100","denovo577","denovo1443","denovo104","denovo142","denovo147","denovo146","denovo1124","denovo551","denovo556","denovo976","denovo895","denovo897","denovo961","denovo379","denovo810","denovo536","denovo534","denovo532","denovo539","denovo150","denovo2","denovo1358","denovo320","denovo186","denovo121","denovo125","denovo691","denovo547","denovo516","denovo517","denovo73","denovo74","denovo703","denovo705","denovo859","denovo287","denovo357","denovo299","denovo1466","denovo1398","denovo1399","denovo727","denovo877","denovo874","denovo308","denovo1077","denovo263","denovo1663","denovo815","denovo1253","denovo1252","denovo443","denovo244","denovo245","denovo62","denovo69","denovo63","denovo61","denovo60","denovo67","denovo764","denovo837","denovo1025","denovo1651","denovo227","denovo580","denovo596","denovo599","denovo40","denovo42","denovo45","denovo44","denovo49","denovo48","denovo787","denovo789","denovo788","denovo831","denovo201","denovo209","denovo1083","denovo27","denovo26","denovo25","denovo24","denovo23","denovo22","denovo21","denovo20","denovo29","denovo46","denovo1780","denovo956","denovo1568","denovo628","denovo626","denovo627","denovo624","denovo58","denovo59","denovo1224","denovo124","denovo601","denovo602","denovo1355","denovo770","denovo660","denovo1262","denovo471","denovo1621","denovo1626","denovo1092","denovo396","denovo392","denovo398","denovo139","denovo640","denovo135","denovo41","denovo43","denovo1287","denovo1006","denovo132","denovo130","denovo1207","denovo114","denovo115","denovo116","denovo84","denovo87","denovo86","denovo81","denovo89","denovo1115","denovo563","denovo562","denovo565","denovo566","denovo908","denovo4","denovo191","denovo351","denovo681","denovo172","denovo170","denovo546","denovo966","denovo1632","denovo1306","denovo152","denovo37","denovo30","denovo31","denovo32","denovo33","denovo182","denovo1157","denovo529","denovo1817","denovo315","denovo330","denovo333","denovo338","denovo192","denovo193","denovo295","denovo939","denovo1414","denovo184","denovo1066","denovo489","denovo482","denovo480","denovo1","denovo3","denovo5","denovo8","denovo9","denovo413","denovo417","denovo17","denovo255","denovo251","denovo15","denovo238","denovo79","denovo70","denovo75","denovo753","denovo88","denovo1119","denovo235","denovo232","denovo582","denovo586","denovo584","denovo588","denovo16","denovo56","denovo57","denovo53","denovo50","denovo51","denovo19","denovo13","denovo11","denovo14","denovo1336","denovo777","denovo824","denovo826","denovo820","denovo823","denovo1562","denovo160","denovo1008","denovo1009","denovo1553","denovo213","denovo216","denovo219","denovo512","denovo223","denovo1633","denovo35","denovo36","denovo38","denovo794","denovo1214","denovo904","denovo187","denovo1575","denovo1394","denovo630","denovo18","denovo10","denovo1117","denovo1212","denovo406","denovo1104"
"DA00691",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,1,0,0,0,0,26,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,44,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,0,0,0,0,0,0,3,0,96,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,25,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,1,62,0,723,349,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,375,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0
"DA00581",0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0,2,5,0,0,0,0,1,0,288,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,38,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,1,99,0,0,0,13,0,0,220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,9,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,42,0,1,42,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,239,0,696,0,59,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0
"DA00369",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,1,0,0,2,0,0,0,0,0,4,0,159,190,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,0,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,2,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,2,1,0,327,3,0,0,3,0,0,0,1,0,1,0,21,2,0,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,336,0,185,148,222,0,0,0,0,0,89,0,1,0,0,0,0,0,0,3,0,0,0,0,32,26,0,0,0,2,0,50,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0,0
"DA00720",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,1,0,15,43,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,65,1,0,0,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,5,0,0,0,0,0,0,41,0,0,0,0,0,0,109,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,782,9,0,2,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,2,0,0,0,11,0,0,25,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,63,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0
"DA00331",9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,171,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,345,12,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,0,213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,325,0,0,0,0
"DA00268",0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA00678",0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,30,0,7,16,0,0,1,3,0,0,0,0,2,0,336,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,1,3,0,0,0,0,98,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,47,4,3,10,0,114,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,24,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,37,0,20,0,0,0,0,0,0,0,0,23,3,0,0,0,1,0,0,0,0,322,0,381,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,1,0,0,4,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0
"DA00556",0,11,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,25,16,0,0,0,7,0,2,0,1,0,73,0,0,0,1,0,0,0,0,0,0,366,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,659,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,69,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,80,0,47,0,20,0,0,0,0,0,0,0,0,0,2,17,1,1,0,0,0,1,0,595,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,165,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
"DA00296",11,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,4,3,1,67,85,0,12,0,0,0,3,0,0,0,0,0,0,78,0,0,0,0,282,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,4,1226,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,28,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,71,1,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,37,1,0,0,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"DA00815",6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,16,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,4,0,0,56,0,0,6,0,237,33,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,514,11,0,0,4,1,0,0,0,0,0,0,0,101,0,34,0,0,0,0,0,0,0,0,0,0,58,1,0,2,0,0,0,0,71,337,95,284,0,1,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,11,0,0,0,0,1,1,0,0,2,0,0,0,1,0,6,2,0,1,0,0,0,0,0,0,0,1,0,0,234,10,0,1,0,0
"DA00578",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,365,0,483,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DA00550",0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,370,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,627,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,234,0,442,163,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA00729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,83,0,148,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,24,0,108,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA00458",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,393,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,18,1,0,0,0,0
"DA00383",1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,76,0,0,1,135,0,0,2,105,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,229,0,0,0,0,0,0,0,0,0,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,260,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,5,1,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,188,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA00755",0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,9,14,0,0,2,0,0,0,0,0,2,0,121,267,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,1,14,0,3,0,0,0,0,16,130,1,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,4,0,9,0,3,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,550,148,105,440,20,1,0,0,0,2,0,1,0,0,0,0,46,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,4,0,0,2,2,0,6,0,1,0,1,27,0,0,0,0,0,0,0,0,0,31,0,0,1,0
"DA00703",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,2,0,0,0,0,5,0,734,0,0,0,2,4,0,0,0,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,362,1,6,1,0,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,230,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,3,1,0,4,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"DA00638",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,35,0,0,5,0,0,0,0,0,0,0,0,74,0,0,0,1,0,0,0,0,82,0,1547,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA00382",0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,3,0,5,0,16,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,77,0,5,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,215,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,9,0,0,0,1,1,0,0,0,169,1,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,616,0,0,41,124,0,0,19,0,0,0,0,0,1,0,0,13,0,0,1,0,0,0,0,0,3,0,0,4,3,0,219,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17,21,0,1,0,1,0,0,0,1,289,1,0,0,0
"DA00299",15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,4,1,0,1,0,0,0,47,53,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,68,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,4,0,0,0,0,0,0,0,0,0,0,0,18,0,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,94,0,64,189,52,0,1,0,0,1,0,0,0,0,1,0,32,0,8,0,0,0,0,0,60,1,0,0,0,0,1,0,11,82,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,58,0,0,0,0
"DA00603",0,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,39,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,5,0,6,0,89,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,66,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0
"DA00735",9,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,1,0,0,0,0,5,1011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
