"","Methanobrevibacter_smithii","Rothia_mucilaginosa","Bifidobacterium_adolescentis","Bifidobacterium_animalis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_catenulatum","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Adlercreutzia_equolifaciens","Collinsella_aerofaciens","Eggerthella_lenta","Eggerthella_unclassified","Gordonibacter_pamelaeae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_massiliensis","Bacteroides_ovatus","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bacteroidales_bacterium_ph8","Barnesiella_intestinihominis","Odoribacter_splanchnicus","Parabacteroides_distasonis","Parabacteroides_merdae","Parabacteroides_unclassified","Paraprevotella_clara","Paraprevotella_unclassified","Prevotella_copri","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_senegalensis","Alistipes_shahii","Alistipes_unclassified","Enterococcus_faecalis","Enterococcus_faecium","Lactobacillus_casei_paracasei","Lactobacillus_fermentum","Lactobacillus_gasseri","Lactobacillus_rhamnosus","Pediococcus_acidilactici","Lactococcus_lactis","Streptococcus_australis","Streptococcus_mutans","Streptococcus_parasanguinis","Streptococcus_salivarius","Streptococcus_sanguinis","Streptococcus_thermophilus","Streptococcus_vestibularis","Butyricicoccus_pullicaecorum","Clostridiaceae_bacterium_JC118","Clostridium_asparagiforme","Clostridium_bolteae","Clostridium_clostridioforme","Clostridium_hathewayi","Clostridium_leptum","Clostridium_nexile","Clostridium_scindens","Clostridium_symbiosum","Clostridiales_bacterium_1_7_47FAA","Flavonifractor_plautii","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_sp_3_1_31","Eubacterium_ventriosum","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerostipes_unclassified","Blautia_hansenii","Blautia_hydrogenotrophica","Blautia_producta","Ruminococcus_gnavus","Ruminococcus_obeum","Ruminococcus_torques","Coprococcus_catus","Coprococcus_comes","Dorea_formicigenerans","Dorea_longicatena","Dorea_unclassified","Lachnospiraceae_bacterium_1_1_57FAA","Lachnospiraceae_bacterium_1_4_56FAA","Lachnospiraceae_bacterium_2_1_58FAA","Lachnospiraceae_bacterium_3_1_46FAA","Lachnospiraceae_bacterium_3_1_57FAA_CT1","Lachnospiraceae_bacterium_4_1_37FAA","Lachnospiraceae_bacterium_5_1_57FAA","Lachnospiraceae_bacterium_5_1_63FAA","Lachnospiraceae_bacterium_6_1_63FAA","Lachnospiraceae_bacterium_7_1_58FAA","Lachnospiraceae_bacterium_8_1_57FAA","Lachnospiraceae_bacterium_9_1_43BFAA","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Roseburia_unclassified","Oscillibacter_unclassified","Clostridium_bartlettii","Peptostreptococcaceae_noname_unclassified","Anaerotruncus_colihominis","Anaerotruncus_unclassified","Faecalibacterium_prausnitzii","Ruminococcaceae_bacterium_D16","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_lactaris","Ruminococcus_sp_5_1_39BFAA","Subdoligranulum_sp_4_3_54A2FAA","Subdoligranulum_unclassified","Coprobacillus_unclassified","Clostridium_ramosum","Erysipelotrichaceae_bacterium_21_3","Erysipelotrichaceae_bacterium_2_2_44A","Erysipelotrichaceae_bacterium_3_1_53","Erysipelotrichaceae_bacterium_5_2_54FAA","Erysipelotrichaceae_bacterium_6_1_45","Eubacterium_biforme","Eubacterium_dolichum","Holdemania_filiformis","Holdemania_unclassified","Turicibacter_unclassified","Acidaminococcus_unclassified","Dialister_invisus","Megasphaera_micronuciformis","Megasphaera_unclassified","Veillonella_atypica","Veillonella_dispar","Veillonella_parvula","Veillonella_unclassified","Burkholderiales_bacterium_1_1_47","Parasutterella_excrementihominis","Sutterella_wadsworthensis","Bilophila_unclassified","Bilophila_wadsworthia","Escherichia_coli","Escherichia_unclassified","Klebsiella_pneumoniae","Klebsiella_unclassified","Haemophilus_parainfluenzae","Akkermansia_muciniphila"
"PRISM|8800",0,3.54e-05,0.131567,0,0.0091078,0.0002361,0,0.0001436,0.0350535,0,0.0004559,0.0232995,1.3e-05,0.0002887,0,0.0074618,3.1e-06,2.35e-05,0,6.3e-06,3e-06,0,1.54e-05,0.0307732,3.6e-05,0.0014179,0.0285813,0.0483937,0.0013224,0,0.0088392,0,0.0030138,0.0126372,0,0,0,2.57e-05,0.0003534,0,0.0030261,0.0313021,0,0,0,0,0,0,0,8e-07,0,0,0,4.2e-06,0,0.0008608,0.0016834,1.51e-05,0.0002783,0.0002232,0,5.93e-05,1.97e-05,0.0012052,6.36e-05,0.0001144,0.0028836,5.6e-06,2.61e-05,1.62e-05,6.92e-05,0.0001873,6.5e-06,0.0003603,0,0.337489,3.6e-06,2.28e-05,0,0,0.0033075,0,0,0.0012956,1.24e-05,0.0030588,0.0021045,0.0044971,0.0030136,0.0029361,0,8.6e-06,0.0011576,0,0,0.0004149,0.0012432,0,5e-06,7.13e-05,0.0011662,5.4e-06,0.0006454,0,6.23e-05,3.55e-05,1.15e-05,0,0.0070577,0.0054666,8.77e-05,0.0006611,0,0.0001547,0.0619569,0,0.0451699,0,2.3e-06,0,0,0.0015879,8.26e-05,0.0001874,5.6e-06,0,0.0002518,0,0.0001118,0,0,0.000358,0,0,0.0525272,0.0341977,5.8e-06,0,0.0001358,3.25e-05,0.0001084,0.0001726,0.0001373,0.0004188,0.0196349,0.0024068,0.0001546,3.67e-05,0,0,2.92e-05,6.1e-06,2.7e-05
"PRISM|8802",0.10711,0,0,0,0,0,0,0,0.0001035,0,0.0008914,0.0038943,0.0002983,0,0.0014493,0.0019196,0.067554,0.0240967,0,0.0034502,0,3.01e-05,1.06e-05,0.0022149,7.94e-05,0.0002598,0.0457574,0.0031008,0.0007776,0,0,0.0083933,0.0642175,0.0665632,0,0,0,4.41e-05,0.00175,0.0028399,0.0386172,0.0306706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003952,0.0003028,0,6.67e-05,0,0.0009972,0,0.0001963,0,0,0,0.00215,0.0149841,3.03e-05,0,0,0.0001505,0.0101962,0,0,0.0004243,0.201688,0,0,0,0,0.0012481,0,0.0001571,0.0012441,0.0654765,3.92e-05,0.0199322,0,0,0.0012188,7.6e-06,0,0,0,0,0.0035779,8.56e-05,0,7.4e-06,0,0,0.0003674,0,0,0.0011078,4.23e-05,0,0,0.0058,0.0001538,0.0005563,0,0.0024535,0.0003725,0.0019662,2.39e-05,0,0.0089771,0.0024187,0.001756,0.09919,0.002392,0.0021155,0.0024587,0.0002276,5.2e-06,0,5.22e-05,0,0,0.0006312,0,0,3.01e-05,0,0,9.52e-05,0,0,0,6.76e-05,0,0,0,0.0039222,0.0007395,7.67e-05,2.33e-05,2.12e-05,5.9e-06,0.0013384,0.0095473
"PRISM|8803",0,0.0006957,2.19e-05,1.38e-05,0,0,0,0,4.11e-05,0,0.0052089,0,0.000152,0.0003039,0.0002688,2e-05,2.1e-06,6.66e-05,0,3.3e-06,1.15e-05,0.0119162,2.13e-05,0.13012,5.69e-05,0.0114728,0.0880843,0.0231593,0,0,0,0,0.0159151,2.94e-05,0.0010738,0,0,3.79e-05,0.001047,0,0.0041727,0.0389437,0,7.1e-06,0,0,1.43e-05,0,0,0,0,0,0.0102141,1.38e-05,0,0.0048084,0.0045005,0,0.008582,2.76e-05,0,0.0011725,0.0013104,0.0212194,2.45e-05,0.0005792,0.0008291,0.0041734,9.62e-05,0.0002707,0.0003712,0.0050549,0.0587861,1.34e-05,0.0121064,0.0002321,0.0094995,0.0037716,0,0,0.0056536,0,0,0.0127073,0.0005133,0.000105,0.050424,0.0031307,0,0.0277098,0,0.058005,0,0,0.0012869,0,0,0.0002466,8.3e-06,7.86e-05,0.0054926,0.0001416,0.0051119,0.0010086,5.68e-05,0,2.07e-05,0,5.75e-05,0.0120029,1.43e-05,0.0001494,0.0010092,0,0.206441,0.0220198,2.3e-05,0,7.2e-06,0,0.0029936,0.0697451,0.0038536,0.0006864,5.4e-06,1.32e-05,0.0007727,4.7e-06,0.0005868,0,0,0.0009962,0.0010518,0,6.9e-06,0.0021489,0,0,2.02e-05,3.22e-05,1.21e-05,0.0004572,0,0,0,0,0,0.0001223,0,2.39e-05,2.09e-05,0.0001917,3.03e-05
"PRISM|8805",0,4.98e-05,0.000108,1.98e-05,1.52e-05,0,0,0,0.0012154,0,4.3e-06,2.05e-05,0.0009401,0.0133706,0,3.4e-05,1.64e-05,9.67e-05,0,0,0,3.77e-05,1.87e-05,0.0001269,8.39e-05,7.5e-06,0.0003292,0.0001728,1.6e-06,0,3.8e-06,0,1.41e-05,3.4e-05,0,0,0,6.45e-05,0.0001642,0,7.13e-05,8.56e-05,0,1.8e-06,0.0001036,0,0,0,0,0,0,0,0.0197749,0.0001708,0,0.0020809,0.0010488,0.0001452,0.0081985,0.0001348,0.0009546,0,0,0.0008453,0.0246909,6.8e-05,0,0.421365,0,0.0169716,0.0005141,0,4.98e-05,2.81e-05,0,0.0003592,2.5e-05,0,0,0,0.0019938,0,0,1.01e-05,0.0025973,0.0036768,0.0001691,0.0029379,0,7e-06,5.3e-06,0.0024475,0.0012607,0.0001211,0,3.18e-05,0,0,0,0,0.0320044,0,0.0002451,0,0,0,6.19e-05,0.155177,0,1.2e-05,0.0036317,0,0,0,0.0003176,0,6.08e-05,0,2.2e-06,0.154982,0,0.000937,0.0037331,0.0036743,0,0.0002268,0,0,0,0,0,0,0,0.000106,2.37e-05,9.32e-05,0.0002018,6.37e-05,0.0017923,0.0003021,0.0003843,0.0082473,0,0,0,0,0,0.0384054,0.005489,2.45e-05,6.12e-05,0.0011092,0.0001044
"PRISM|8806",0,0.0002027,3.7e-06,4.3e-06,7.4e-06,0,0,0,3.33e-05,0,0,1.1e-06,0,2.1e-06,0,1.19e-05,1.1e-06,3.06e-05,0,0,3e-06,7e-07,4.9e-06,2.58e-05,2.02e-05,2.7e-06,5.79e-05,5.63e-05,0,0,0,0,8.6e-06,1.24e-05,1.59e-05,0,0,1.99e-05,0,0,1.51e-05,2.27e-05,0,4e-07,0,0,0,0.0001737,0,0,0.0080744,0.0025513,0,6.81e-05,0,0.0005599,0.0007439,0.00015,2.67e-05,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.8e-06,0,0,0.000107,9.9e-06,0,0,0,0,0,0,0,0,5.17e-05,1.18e-05,5.23e-05,0,0,0,2.8e-06,0,9.6e-06,0,0,0,0,0,0,2e-06,0,0,0,0,0,1.41e-05,1.6e-06,0,0,0,2.17e-05,0,0,0.0001054,0,1.23e-05,0,0,0,0,9.68e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01e-05,0.0424523,0,0.0175598,0.0007102,0.0036245,0,0,0,0,0.028364,0.0015703,0.408431,0.0559561,0.0002319,0.0393088,0.0001873,2.65e-05
"PRISM|8807",0,0,7.4e-06,3.6e-06,9.3e-06,1.7e-06,0,0,0.0375883,0,0,6.1e-06,0,0,0,1.41e-05,3e-06,3.87e-05,0,0,8e-07,0,3.2e-06,2.88e-05,2.99e-05,1.4e-06,7.58e-05,7.26e-05,0,1.6e-06,0,0,4.3e-06,1.63e-05,2.9e-06,0,0,2.55e-05,0.0092931,0,0.353071,2.2e-05,0,4.4e-06,0,0,3.88e-05,0,0,0,0,0,4.24e-05,0,2.01e-05,0.0002602,0.0004035,0,0.0040916,0.0001154,0,0,1.2e-06,0.0102774,0.056319,0.0027441,0,8.8e-06,0,0.0450104,0.0048062,0.0131778,3.1e-06,0.0088082,0,0.0001604,5e-06,0,0,0.0004718,0,0.0012584,0,0,0.0081268,0.212568,5.81e-05,0.0115652,0,0,0,3.4e-06,0.0001028,0.0079685,0,2.2e-06,2.1e-06,0,0.0061134,0,1.8e-06,0,0,2.42e-05,0.0012644,6e-07,0.137623,0.0257073,0,4.8e-06,0,0.001157,0,0,0.0001359,0,1.04e-05,0,0,0,0,0.0014355,0.0206412,6.5e-06,0,0,0,0,0,0,0,0,0,0,3e-06,1.46e-05,2.32e-05,0,0.0001768,2.6e-06,2.34e-05,4.76e-05,0,0,0,0,0,4.14e-05,9.74e-05,0,0,0.0156637,2.17e-05
"PRISM|8809",0,0.0002269,8.4e-06,7.8e-06,2.7e-06,0,0,7.23e-05,6.79e-05,0,0,4.8e-06,0,0,0,1.06e-05,0,2.48e-05,0,0,5e-07,0.0007546,5.4e-06,2.34e-05,2.95e-05,0,6.6e-05,0.0001021,0,0,5.5e-06,0,4.7e-06,1.92e-05,3.5e-06,0,0,3.57e-05,0,0,9.3e-06,1.78e-05,0,0,4.2e-06,0.0006258,0,0,0,0,0,0.0001218,7.38e-05,0.0001289,0,0.001462,0.0015143,0,8.9e-06,0,0,0,0,0,4.02e-05,0,0,0.0002325,0,3.41e-05,0,0,0.0070904,3.5e-06,0,0.0001377,7.8e-06,0,0,0,0,0,0,0,0,0.156061,2.13e-05,0.0038725,0,0,0,2.9e-06,5.6e-06,0.0004037,0,0,0,0,0,0,0,0,0,0,0.0012732,0,1.83e-05,0,9e-06,2.1e-06,0,0.0016473,0,0,0.000139,0,1.79e-05,0,0,0,0,8.58e-05,0.0001354,1.08e-05,0,0,0,0,0,0,0,0,0,0,4e-06,1.54e-05,0.0008802,0,0.0002233,0.0001181,5.62e-05,0.0030556,0,0,0,0,0,0.554064,0.0682106,0.0316586,0,0.0001925,2.18e-05
"PRISM|8815",0,0,7.1e-06,2.4e-06,1.11e-05,0,0,0,2.55e-05,0,0,1.2e-05,0,0,0,1e-05,2e-06,3.54e-05,0,0,8e-07,3.3e-06,6.2e-06,3.59e-05,2.76e-05,2.7e-06,7.29e-05,4.25e-05,5e-07,0,9.5e-06,0,1.2e-06,2.21e-05,3.5e-06,0,0,2.21e-05,0,0,1.64e-05,5.82e-05,0,0,0,0,0,0,1e-06,0,0,0,4.4e-05,8.88e-05,0,0.000389,0.0003815,8.4e-06,0.0007689,2.26e-05,0,0,0,0.0235714,0.0001292,0,0,9.1e-06,8.44e-05,0.0033733,0.000115,0.0002639,1.4e-06,4.7e-06,0,0.0001301,1.36e-05,0,0,9.9e-06,0,0.0005734,0,0,0.0002723,0.512919,2.2e-05,0.0169518,0,7e-07,0,3.6e-06,0.0002047,0,0,0,0,0,2.6e-06,0.000131,2.9e-06,0,0,2.23e-05,0.0043382,0,8.8e-06,1.2e-06,2.03e-05,2.5e-06,0.0103439,0,0,0,0.0001101,0,2.78e-05,0,3e-06,0,0,0.0002257,0.0168221,0.0218766,0.0004749,0.0001588,0,0,0,0,0,0,0,0,9.5e-06,2.9e-06,5.21e-05,0,0.0001678,3.96e-05,8.81e-05,0.0003088,0,0,0,0,0,0.295742,0.0369244,0.0052982,0.006277,3.09e-05,9.2e-05
"PRISM|8841",0,0.000195,1.29e-05,2.7e-06,3.8e-06,4.1e-06,0,0,0.0478073,0,0.00012,1.48e-05,0,0.0002247,0,0.0432307,8.8e-06,6.23e-05,0,0,8.4e-06,0.0581631,1.3e-05,0.0007754,2.52e-05,4.5e-06,0.0047073,6.06e-05,0.0025234,0,0.009425,0,1.21e-05,2.25e-05,1.73e-05,0,0,5.6e-05,1.1e-06,0,2.17e-05,4.35e-05,0,0.0009624,0.0005653,0,0,0,1.05e-05,0,0,0,9.3e-06,0.0001629,0,0.0020999,0.0049371,0.0003457,0.0001024,0.0002992,0.0005969,0,0,0.000218,9.37e-05,8.2e-06,0,9.8e-06,5e-07,4.2e-05,2.64e-05,4.6e-06,0.0015955,0.0098011,0.0007314,0.03183,8.3e-06,0,0.0001854,0,0.0005404,0,5.8e-06,0,0,0.0685095,0.0006248,0.0056321,0.0007127,3.8e-06,5.85e-05,0.002394,0.0005749,0.0001065,3.21e-05,2.6e-06,0.0009337,0,2.05e-05,0,0.0090575,0.0120583,0,0,0.0013183,1.4e-06,0.0002641,4.44e-05,8.93e-05,3.05e-05,0,0,0,0,0.0034625,0,2.09e-05,0,4.7e-06,0.0910357,0,0.0009844,1.32e-05,0,0,0,9.3e-06,0,1.16e-05,0,0.0002912,0,0,0.0107888,2.5e-06,2.1e-05,5.62e-05,0,0.0001864,0.0001305,0.0006145,0.0030158,0.0001706,0.0016187,1.8e-06,0.0038484,0.0004914,0.0334536,0.0065484,0,0,0.002017,3.71e-05
"PRISM|8843",0,2.31e-05,1.4e-05,0,4e-06,0,0,0,0.0038906,0,0,3.5e-06,1.07e-05,0.002315,7.02e-05,1.02e-05,1.9e-06,0.0008442,0,0,1.79e-05,0,0.054898,0.0348951,0.217493,3.4e-06,0.0121093,0.044886,0,1.1e-06,0,0.0134089,3.5e-06,0.0312608,0,0,0,2.65e-05,0.0104776,0.0001622,0.0005038,0.0457073,2.53e-05,0.00771,0,0,0.0011794,0.0003113,0,0.0004686,0,0,0.000212,9.05e-05,0.0001554,0.0060132,0.0116673,4.84e-05,0.0002678,0.0001445,0.0001195,0.0001505,0,0.0450909,0.0032943,0.0001959,0.0001211,5.6e-06,0.0003964,0,0.0001825,0.0006724,1.06e-05,0.0042015,0,0.0005535,5.4e-06,0,0,0,2.89e-05,0,0,9.03e-05,6.88e-05,0.0065822,0.0010335,0.0152037,0,2.4e-06,0,7e-07,0,0.0133228,0.0012628,0.0026433,0.0011466,0.0001976,1.72e-05,0.0008055,9.9e-05,0,0.0050888,0,0.0005033,0.0004325,0.0001261,0.0009873,0,0.0028315,0,2.73e-05,0.0002314,0.0001006,0.0001655,1.6e-05,7.9e-06,0,0.0016914,0.0372632,0,0.0104333,0.0003436,0.0001195,0.0001948,3.15e-05,0.0001301,0,0.0001381,0,0,0.0003634,0,0,0.13285,0.0528998,0,0.0512899,9.26e-05,3.28e-05,0.0004173,0.0001749,0.0046196,0.0047567,0,0.0149234,0.0003139,0.0087338,0.0021068,1.36e-05,0,0.0004477,1.9e-05
"PRISM|8844",0,0,1.83e-05,0,0,0,0,0,1.31e-05,0,0,0.0004749,0,0.0001559,0,0,0,0.0530351,0,0,0,0.0002237,0,0.0004669,0,0,0.270627,3.75e-05,0,0,0,0,0.0887392,0.0038889,0.150952,0,0,0,0,0,0,9.8e-06,0,0,0,0,0,0,0,0,0,0,0,2.25e-05,0,0.0001234,0.0002733,0.0001754,0.0079756,7.89e-05,0,0,0,0.0004054,0,1.43e-05,0,0,0,2.17e-05,0,0,0,4.4e-06,0,6.13e-05,0,0,0,0,0,0,0,0,0,6.56e-05,5.99e-05,0,0,0,0,0,0,0,0,0,0,0.0002179,0,0,0,0,0,0,0,0,0,0,1.16e-05,0.0007362,0,0.0001987,0,0,2.9e-05,0,2e-06,0,0,0,0,0.0005427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3e-05,0,0.134036,0.0470237,0.0164439,0,0,0.0016873
"PRISM|8846",0,0.0002005,1.37e-05,0,0.0817551,0.0031041,0,0.0091507,0.161178,0,0,0,0.0017393,0.007374,0.0003403,1.56e-05,0,5.05e-05,0,0,2e-06,0,1.22e-05,3.08e-05,2.91e-05,3e-06,8.63e-05,0.0198349,0,0,0,0,0.0228403,8.8e-06,0.0193073,0,0,3.26e-05,0,0,5.6e-06,3.39e-05,0,0,0,0,0,0,1.47e-05,1e-06,0.0001356,0,0,0.000493,0.0002141,0.001949,0.0139488,8.42e-05,2.61e-05,2.03e-05,0.0022553,0.0008099,0,0,0.0006365,0,0,8.9e-06,0.0014371,0.0024388,8.44e-05,0.0010087,0.0031093,9e-07,0,0.235228,9.6e-06,0.007329,0,4.5e-06,0.0044063,0,8.16e-05,0,0.0023691,0.0662227,0.0004641,0.0040949,0,0,0,0,1.6e-05,0.0010063,0,0.0074283,0,0,0.000832,0.0023028,0.0032237,0.0029911,0.0001105,0.0069432,0.0003388,0,2.1e-05,0,0.0009329,0.002286,0.0001548,0.0044501,0,0.0002064,0.0992781,0,1.46e-05,0,0,0.113222,0,0.0252399,0.0003037,0.0001123,6.33e-05,1.19e-05,0.0005353,0,2.1e-06,0,0.0224682,0.0031424,0.0028886,0.0002425,6.5e-06,0.0047477,0.0001196,0,0.0003305,2.2e-06,0.00107,0,0,0,0,6.58e-05,0,0.0027196,0.0001154,0,6.92e-05,0.0072595,1.97e-05
"PRISM|8847",0,4.28e-05,1.55e-05,0,0,2.13e-05,0,0,0.0041739,0,0.0001982,0.0029882,0.0028955,0.017156,0.0001945,0.0501324,0.0245848,0.0326196,0,0.0127237,0.0236582,0,1.12e-05,0.016443,4.22e-05,0.0005915,0.0609518,0.000935,0.0001307,0.0002853,3.5e-06,0.0446738,4.02e-05,0.0019771,0.0248573,0.0026987,0.0086079,4.85e-05,0.0049077,0.0016979,0.0173631,0.0595061,0,0.0039122,0,0,0.0047771,0,0,0,0,4.4e-06,0.0006264,4.91e-05,0,0.0005455,0.0004619,0.0001184,0.001178,0,0.0090643,0.0021419,0.0014174,0.0413859,5.6e-06,0.0008056,0.0014131,0.0390686,0.0001491,0.0030556,0.0009893,0.0021868,9.6e-06,0,0.0009827,0.0001822,5.8e-06,0.0004757,0,0,0,0.0009918,5.71e-05,0.0035818,0.0010175,0.0837655,0.0178781,0.002603,0,1e-06,0,1.4e-05,1.76e-05,0,0.0026284,0,0.0002082,0.0014584,0.0013111,0.0010719,0,2.87e-05,0.0056393,0.0027078,0.0001629,2.1e-06,2.65e-05,2.4e-06,1.12e-05,0.0245524,0.0003053,0,0.0002324,0,0.0001787,3.61e-05,9.2e-06,0,1.02e-05,0,0.0186521,0.048997,0.025271,0,2.1e-06,5.83e-05,0.0018104,0.0034224,0.000103,0,0,0.000652,0.0005292,0,0,5.8e-06,0,0,4.89e-05,0,0.0013159,8.35e-05,0.00136,0.0011344,0,0.0124976,0,0.0053189,0.0013387,0.0014997,0,0,2.83e-05
"PRISM|8849",0,3.11e-05,9e-06,0.281126,0,0.0006312,0,0,2.2e-05,0,0,1.67e-05,0,0,0,1.11e-05,1.8e-06,3.21e-05,0,0,4e-06,0,8.1e-06,4.8e-05,3.95e-05,2.2e-06,8.61e-05,0.0001171,0,0,0,0,6.4e-06,1.74e-05,1.31e-05,0,0,1.93e-05,0,0,1.47e-05,2.36e-05,0,0,0,2.44e-05,0,0.0038131,0,0,0,0,0.000988,8.1e-06,0,0.0008395,0.0018505,0.0001205,0.442074,0.000257,0,0,0,0,0,0,0,5.2e-06,0,0,0,0,2.7e-05,4.7e-06,0,0.0001449,8.3e-06,0,0,0,0,0,0,0,0,4.09e-05,1.8e-05,0.0006398,0,0,0,1.11e-05,8.03e-05,0,0,7.6e-06,0,0,0.0009664,0,0,0.0021456,0,0,0.001249,0,2.13e-05,9.6e-06,0.0016205,1.1e-06,0.0262746,0,0,0,0.000162,0,1.55e-05,0,1.5e-06,0,0,2.72e-05,3.5e-06,0,0,0,0,0,0,0,0,0,0,0,5.9e-06,1.93e-05,9.08e-05,0,0.0002173,0.0001443,8.19e-05,0.0032275,0,0,0,0,0,0.082453,0,0,2.44e-05,0.0012156,1.89e-05
"PRISM|8878",0,0,5.28e-05,0,0,0,0,0,0.0073542,0.0094163,0.0018355,0,1.45e-05,0.0010486,0.000136,0.0046817,0,0.0021777,0,0,0.0098059,0,0.0884816,2.67e-05,0.168705,0.0241631,0.131729,0.0439234,0.0009892,0,0.0291826,0.012561,0.0084021,0.0119163,0.0199294,0,0,0,0.000146,0,6.45e-05,0.0749238,0,0.0062608,0,0,0,0,0,0,0,0,0,0,0,0.0001895,0.0001407,0,0.0041524,0,0,0.0002754,0.0001849,0.0001605,0,0.0002023,0,0,0,1.04e-05,0,0.0005528,0,0.0082273,0.0051955,0.0447509,0,0,0,0,0.0001476,0,0,0,0.0008103,0.0124807,0.0023995,0.0226674,0.0008009,0.0119362,0.0064025,0.0276299,0,0.0005383,0.0004855,0,0.0034113,0.0003306,0,0,0.0006691,0,0.0012432,0,0,0,0,0,0.0001193,0.001248,0,0,0,0,0.0875038,0,0,0,0.0165186,0.0297251,0,0.0176954,0,0,0.0001395,3.55e-05,0,0,0,0,0,0.0010998,0,0,0,0,0,0,0,0,0,0,0.0013042,0.0031992,0,0.0069183,0.0003538,4.4e-05,0.000104,0,0,0,0
"PRISM|8882",0,0,0.0032849,0,0.0111616,0,0,0,0.026981,0,0,0,0,0,0,0,0,0,0,0,0,0.0169438,0,0.0094416,0,0.0121073,0,0.0222236,0,0,0.0005406,0,0.0094946,0,0.0037613,0,0,0,0,0,0,0.0005024,0,0,0,0,0,0,0,0,0,0,0,0.0002676,0,0.0069566,0.0320086,0,0,0,0,0,0,0.0006159,0.0003899,0,0,0.0042267,0,0.0010024,0,0,0.0124508,0.0109464,0,0.103362,0,0,0,0,0.0142425,0,0,0,0,0.0549963,0.0004265,0.0337624,0,0,0,0,0,0,0.0001532,0.015559,0,6.17e-05,0,0,0.0109728,0,0,0.0010735,0,0.0008664,0,0.057614,0,0,0,0,0,0,0.34402,0,0,0,0.0029595,0,0,0.0067355,0.0018335,0,0,0,0,0,0,0,0,0,0,0,0,0.0110811,8.74e-05,0,0.0021902,0.0045221,0,0.0810559,0,0,0,0,0,0.0357409,0,0,0,0.0301703,0
"PRISM|8892",0,0,0.607962,0,0.0484715,0.0041499,0,0.0004742,0.181846,0,0,0,0.0004017,0.0023075,0,0,0,0,0,0,0,0,0,0.0004851,2.97e-05,0,0,7.71e-05,6.2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79e-05,0,0,0.006417,2.82e-05,2.77e-05,0,0.000165,0.0006418,0,0,0,0,0,0,6.77e-05,0.0008721,0,0,1.7e-06,0,0,0,6.7e-06,0.00068,0,0,2.59e-05,0,0,0,0,0.0033179,0,0,0,6.12e-05,0.0117805,1.77e-05,0.0008351,0,0,0.0160742,0,0,0,0,0.0002142,2.12e-05,0,0,0.0002142,0.0134422,0,0,0,4.7e-06,0,0,0,8.35e-05,0,0.000399,0,0,0,0.0352941,0,0,0,0,0,0,1.61e-05,7.86e-05,0,0.0001216,7.6e-05,0,0,0,0,0,0,0,0,0,0.0546324,0,0,0,0,8.08e-05,2.04e-05,0,0,0,0,0,0.0028278,0.0007275,0.0003401,0,0,0
"PRISM|8894",0.0304392,0,6.29e-05,0,0,0,0.0012176,0,0.0453594,0.0290507,0.0011697,0.0551253,0,0.0008533,3.7e-06,0.0065017,0.0001723,9.87e-05,0.0726443,0,0,0,0.0131591,0.0046702,0,0.0100967,0.120573,0.0242597,1.02e-05,0,0,0.0061918,0.0009601,0.0001678,0.0103902,0,0,0,0,0.0003758,0.0504945,0.0520562,0.0003251,0.0221106,0,0,0,0,0,0,0,0,0,5.68e-05,0,0.001007,0.0026992,5.19e-05,0,0,0,0,0.0001863,9.56e-05,0,0.0001339,0.0075681,0,0,0,0,7.2e-05,0.0045671,0.0047958,0.0016242,0.0049281,0.025327,0.0001502,0.0045209,0,0.0008636,0,0,0,0,0.0018345,0.002902,0.0109565,0.0034471,0.012016,0.0021446,0.0005315,0,0.0166066,0.0001621,0.0001354,0.0066471,0,0,0,0.0010253,0,0.0009584,0,0,0.0007658,0.0005074,0.0007325,0,0.0027773,1.59e-05,0,0.0002908,0,0.164909,0.0001048,0,0,0.0034552,0.0343313,0,0.0752519,0,0,7.49e-05,3.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74e-05,2.55e-05,0,0,0,0.0011528,9.59e-05,0.0005121,0.0001059,0,0,0.0001569,0.0010677
