"","Methanobrevibacter_smithii","Rothia_mucilaginosa","Bifidobacterium_adolescentis","Bifidobacterium_animalis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_catenulatum","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Adlercreutzia_equolifaciens","Collinsella_aerofaciens","Eggerthella_lenta","Eggerthella_unclassified","Gordonibacter_pamelaeae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_massiliensis","Bacteroides_ovatus","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bacteroidales_bacterium_ph8","Barnesiella_intestinihominis","Odoribacter_splanchnicus","Parabacteroides_distasonis","Parabacteroides_merdae","Parabacteroides_unclassified","Paraprevotella_clara","Paraprevotella_unclassified","Prevotella_copri","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_shahii","Alistipes_unclassified","Enterococcus_faecalis","Enterococcus_faecium","Lactobacillus_casei_paracasei","Lactobacillus_fermentum","Lactobacillus_gasseri","Lactobacillus_rhamnosus","Pediococcus_acidilactici","Pediococcus_unclassified","Leuconostoc_citreum","Lactococcus_lactis","Streptococcus_australis","Streptococcus_mutans","Streptococcus_parasanguinis","Streptococcus_salivarius","Streptococcus_sanguinis","Streptococcus_thermophilus","Streptococcus_vestibularis","Butyricicoccus_pullicaecorum","Clostridiaceae_bacterium_JC118","Clostridium_asparagiforme","Clostridium_bolteae","Clostridium_clostridioforme","Clostridium_hathewayi","Clostridium_leptum","Clostridium_nexile","Clostridium_perfringens","Clostridium_scindens","Clostridium_symbiosum","Clostridiales_bacterium_1_7_47FAA","Flavonifractor_plautii","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_sp_3_1_31","Eubacterium_ventriosum","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerostipes_unclassified","Blautia_hansenii","Blautia_hydrogenotrophica","Blautia_producta","Ruminococcus_gnavus","Ruminococcus_obeum","Ruminococcus_torques","Coprococcus_catus","Coprococcus_comes","Dorea_formicigenerans","Dorea_longicatena","Dorea_unclassified","Lachnospiraceae_bacterium_1_1_57FAA","Lachnospiraceae_bacterium_1_4_56FAA","Lachnospiraceae_bacterium_2_1_58FAA","Lachnospiraceae_bacterium_3_1_46FAA","Lachnospiraceae_bacterium_3_1_57FAA_CT1","Lachnospiraceae_bacterium_4_1_37FAA","Lachnospiraceae_bacterium_5_1_57FAA","Lachnospiraceae_bacterium_5_1_63FAA","Lachnospiraceae_bacterium_6_1_63FAA","Lachnospiraceae_bacterium_7_1_58FAA","Lachnospiraceae_bacterium_8_1_57FAA","Lachnospiraceae_bacterium_9_1_43BFAA","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Roseburia_unclassified","Oscillibacter_sp_KLE_1745","Oscillibacter_unclassified","Clostridium_bartlettii","Peptostreptococcaceae_noname_unclassified","Anaerotruncus_colihominis","Anaerotruncus_unclassified","Faecalibacterium_prausnitzii","Ruminococcaceae_bacterium_D16","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_lactaris","Ruminococcus_sp_5_1_39BFAA","Subdoligranulum_sp_4_3_54A2FAA","Subdoligranulum_unclassified","Coprobacillus_unclassified","Clostridium_ramosum","Erysipelotrichaceae_bacterium_21_3","Erysipelotrichaceae_bacterium_2_2_44A","Erysipelotrichaceae_bacterium_3_1_53","Erysipelotrichaceae_bacterium_5_2_54FAA","Erysipelotrichaceae_bacterium_6_1_45","Eubacterium_biforme","Eubacterium_dolichum","Holdemania_filiformis","Holdemania_unclassified","Turicibacter_unclassified","Acidaminococcus_unclassified","Dialister_invisus","Megasphaera_micronuciformis","Megasphaera_unclassified","Veillonella_atypica","Veillonella_dispar","Veillonella_parvula","Veillonella_unclassified","Fusobacterium_nucleatum","Burkholderiales_bacterium_1_1_47","Parasutterella_excrementihominis","Sutterella_wadsworthensis","Bilophila_unclassified","Bilophila_wadsworthia","Citrobacter_unclassified","Escherichia_coli","Escherichia_unclassified","Klebsiella_pneumoniae","Klebsiella_unclassified","Haemophilus_parainfluenzae","Akkermansia_muciniphila"
"PRISM|8843",0,2.31e-05,1.4e-05,0,4e-06,0,0,0,0.0038906,0,0,3.5e-06,1.07e-05,0.002315,7.02e-05,1.02e-05,1.9e-06,0.0008442,0,0,1.79e-05,0,0.054898,0.0348951,0.217493,3.4e-06,0.0121093,0.044886,0,1.1e-06,0,0.0134089,3.5e-06,0.0312608,0,0,0,2.65e-05,0.0104776,0.0001622,0.0005038,0.0457073,0.00771,0,0,0.0011794,0.0003113,0,0.0004686,0,0,0,0,0.000212,9.05e-05,0.0001554,0.0060132,0.0116673,4.84e-05,0.0002678,0.0001445,0.0001195,0.0001505,0,0.0450909,0.0032943,0.0001959,0.0001211,5.6e-06,0,0.0003964,0,0.0001825,0.0006724,1.06e-05,0.0042015,0,0.0005535,5.4e-06,0,0,0,2.89e-05,0,0,9.03e-05,6.88e-05,0.0065822,0.0010335,0.0152037,0,2.4e-06,0,7e-07,0,0.0133228,0.0012628,0.0026433,0.0011466,0.0001976,1.72e-05,0.0008055,9.9e-05,0,0.0050888,0,0.0005033,0.0004325,0.0001261,0.0009873,0,0,0.0028315,0,2.73e-05,0.0002314,0.0001006,0.0001655,1.6e-05,7.9e-06,0,0.0016914,0.0372632,0,0.0104333,0.0003436,0.0001195,0.0001948,3.15e-05,0.0001301,0,0.0001381,0,0,0.0003634,0,0,0.13285,0.0528998,0,0.0512899,9.26e-05,3.28e-05,0.0004173,0.0001749,0,0.0046196,0.0047567,0,0.0149234,0.0003139,0,0.0087338,0.0021068,1.36e-05,0,0.0004477,1.9e-05
"PRISM|8844",0,0,1.83e-05,0,0,0,0,0,1.31e-05,0,0,0.0004749,0,0.0001559,0,0,0,0.0530351,0,0,0,0.0002237,0,0.0004669,0,0,0.270627,3.75e-05,0,0,0,0,0.0887392,0.0038889,0.150952,0,0,0,0,0,0,9.8e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.25e-05,0,0.0001234,0.0002733,0.0001754,0.0079756,7.89e-05,0,0,0,0.0004054,0,1.43e-05,0,0,0,0,2.17e-05,0,0,0,4.4e-06,0,6.13e-05,0,0,0,0,0,0,0,0,0,6.56e-05,5.99e-05,0,0,0,0,0,0,0,0,0,0,0.0002179,0,0,0,0,0,0,0,0,0,0,1.16e-05,0,0.0007362,0,0.0001987,0,0,2.9e-05,0,2e-06,0,0,0,0,0.0005427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3e-05,0,0.000165,0.134036,0.0470237,0.0164439,0,0,0.0016873
"PRISM|8846",0,0.0002005,1.37e-05,0,0.0817551,0.0031041,0,0.0091507,0.161178,0,0,0,0.0017393,0.007374,0.0003403,1.56e-05,0,5.05e-05,0,0,2e-06,0,1.22e-05,3.08e-05,2.91e-05,3e-06,8.63e-05,0.0198349,0,0,0,0,0.0228403,8.8e-06,0.0193073,0,0,3.26e-05,0,0,5.6e-06,3.39e-05,0,0,0,0,0,1.47e-05,1e-06,0.0001356,0,0,0,0,0.000493,0.0002141,0.001949,0.0139488,8.42e-05,2.61e-05,2.03e-05,0.0022553,0.0008099,0,0,0.0006365,0,0,8.9e-06,0,0.0014371,0.0024388,8.44e-05,0.0010087,0.0031093,9e-07,0,0.235228,9.6e-06,0.007329,0,4.5e-06,0.0044063,0,8.16e-05,0,0.0023691,0.0662227,0.0004641,0.0040949,0,0,0,0,1.6e-05,0.0010063,0,0.0074283,0,0,0.000832,0.0023028,0.0032237,0.0029911,0.0001105,0.0069432,0.0003388,0,2.1e-05,0,0.0009329,0.000862,0.002286,0.0001548,0.0044501,0,0.0002064,0.0992781,0,1.46e-05,0,0,0.113222,0,0.0252399,0.0003037,0.0001123,6.33e-05,1.19e-05,0.0005353,0,2.1e-06,0,0.0224682,0.0031424,0.0028886,0.0002425,6.5e-06,0.0047477,0.0001196,0,0.0003305,2.2e-06,0.00107,0,0.0001801,0,0,0,6.58e-05,0,0,0.0027196,0.0001154,0,6.92e-05,0.0072595,1.97e-05
"PRISM|8847",0,4.28e-05,1.55e-05,0,0,2.13e-05,0,0,0.0041739,0,0.0001982,0.0029882,0.0028955,0.017156,0.0001945,0.0501324,0.0245848,0.0326196,0,0.0127237,0.0236582,0,1.12e-05,0.016443,4.22e-05,0.0005915,0.0609518,0.000935,0.0001307,0.0002853,3.5e-06,0.0446738,4.02e-05,0.0019771,0.0248573,0.0026987,0.0086079,4.85e-05,0.0049077,0.0016979,0.0173631,0.0595061,0.0039122,0,0,0.0047771,0,0,0,0,4.4e-06,9.4e-06,0,0.0006264,4.91e-05,0,0.0005455,0.0004619,0.0001184,0.001178,0,0.0090643,0.0021419,0.0014174,0.0413859,5.6e-06,0.0008056,0.0014131,0.0390686,0.0001615,0.0001491,0.0030556,0.0009893,0.0021868,9.6e-06,0,0.0009827,0.0001822,5.8e-06,0.0004757,0,0,0,0.0009918,5.71e-05,0.0035818,0.0010175,0.0837655,0.0178781,0.002603,0,1e-06,0,1.4e-05,1.76e-05,0,0.0026284,0,0.0002082,0.0014584,0.0013111,0.0010719,0,2.87e-05,0.0056393,0.0027078,0.0001629,2.1e-06,2.65e-05,2.4e-06,1.12e-05,0,0.0245524,0.0003053,0,0.0002324,0,0.0001787,3.61e-05,9.2e-06,0,1.02e-05,0,0.0186521,0.048997,0.025271,0,2.1e-06,5.83e-05,0.0018104,0.0034224,0.000103,0,0,0.000652,0.0005292,0,0,5.8e-06,0,0,4.89e-05,0,0.0013159,8.35e-05,0,0.00136,0.0011344,0,0.0124976,0,0,0.0053189,0.0013387,0.0014997,0,0,2.83e-05
"PRISM|8849",0,3.11e-05,9e-06,0.281126,0,0.0006312,0,0,2.2e-05,0,0,1.67e-05,0,0,0,1.11e-05,1.8e-06,3.21e-05,0,0,4e-06,0,8.1e-06,4.8e-05,3.95e-05,2.2e-06,8.61e-05,0.0001171,0,0,0,0,6.4e-06,1.74e-05,1.31e-05,0,0,1.93e-05,0,0,1.47e-05,2.36e-05,0,0,2.44e-05,0,0.0038131,0,0,0,0,3.42e-05,0,0.000988,8.1e-06,0,0.0008395,0.0018505,0.0001205,0.442074,0.000257,0,0,0,0,0,0,0,5.2e-06,0.0138389,0,0,0,0,2.7e-05,4.7e-06,0,0.0001449,8.3e-06,0,0,0,0,0,0,0,0,4.09e-05,1.8e-05,0.0006398,0,0,0,1.11e-05,8.03e-05,0,0,7.6e-06,0,0,0.0009664,0,0,0.0021456,0,0,0.001249,0,2.13e-05,9.6e-06,0.0016205,0,1.1e-06,0.0262746,0,0,0,0.000162,0,1.55e-05,0,1.5e-06,0,0,2.72e-05,3.5e-06,0,0,0,0,0,0,0,0,0,0,0,5.9e-06,1.93e-05,9.08e-05,0,0.0002173,0.0001443,8.19e-05,0.0032275,1.41e-05,0,0,0,0,0,0,0.082453,0,0,2.44e-05,0.0012156,1.89e-05
"PRISM|8878",0,0,5.28e-05,0,0,0,0,0,0.0073542,0.0094163,0.0018355,0,1.45e-05,0.0010486,0.000136,0.0046817,0,0.0021777,0,0,0.0098059,0,0.0884816,2.67e-05,0.168705,0.0241631,0.131729,0.0439234,0.0009892,0,0.0291826,0.012561,0.0084021,0.0119163,0.0199294,0,0,0,0.000146,0,6.45e-05,0.0749238,0.0062608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001895,0.0001407,0,0.0041524,0,0,0.0002754,0.0001849,0.0001605,0,0.0002023,0,0,0,0,1.04e-05,0,0.0005528,0,0.0082273,0.0051955,0.0447509,0,0,0,0,0.0001476,0,0,0,0.0008103,0.0124807,0.0023995,0.0226674,0.0008009,0.0119362,0.0064025,0.0276299,0,0.0005383,0.0004855,0,0.0034113,0.0003306,0,0,0.0006691,0,0.0012432,0,0,0,0,0,0.0001193,0,0.001248,0,0,0,0,0.0875038,0,0,0,0.0165186,0.0297251,0,0.0176954,0,0,0.0001395,3.55e-05,0,0,0,0,0,0.0010998,0,0,0,0,0,0,0,0,0,0,0,0.0013042,0.0031992,0,0.0069183,0.0003538,0,4.4e-05,0.000104,0,0,0,0
"PRISM|8882",0,0,0.0032849,0,0.0111616,0,0,0,0.026981,0,0,0,0,0,0,0,0,0,0,0,0,0.0169438,0,0.0094416,0,0.0121073,0,0.0222236,0,0,0.0005406,0,0.0094946,0,0.0037613,0,0,0,0,0,0,0.0005024,0,0,0,0,0,0,0,0,0,0,0,0,0.0002676,0,0.0069566,0.0320086,0,0,0,0,0,0,0.0006159,0.0003899,0,0,0.0042267,0.0007227,0,0.0010024,0,0,0.0124508,0.0109464,0,0.103362,0,0,0,0,0.0142425,0,0,0,0,0.0549963,0.0004265,0.0337624,0,0,0,0,0,0,0.0001532,0.015559,0,6.17e-05,0,0,0.0109728,0,0,0.0010735,0,0.0008664,0,0.057614,0,0,0,0,0,0,0,0.34402,0,0,0,0.0029595,0,0,0.0067355,0.0018335,0,0,0,0,0,0,0,0,0,0,0,0,0.0110811,8.74e-05,0,0.0021902,0.0045221,0,0.0810559,0,0,0,0,0,0,0,0.0357409,0,0,0,0.0301703,0
"PRISM|8892",0,0,0.607962,0,0.0484715,0.0041499,0,0.0004742,0.181846,0,0,0,0.0004017,0.0023075,0,0,0,0,0,0,0,0,0,0.0004851,2.97e-05,0,0,7.71e-05,6.2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79e-05,0,0,0.006417,0,0,2.82e-05,2.77e-05,0,0.000165,0.0006418,0,0,0,0,0,0,6.77e-05,0.0008721,0,0,1.7e-06,0,0,0,0,6.7e-06,0.00068,0,0,2.59e-05,0,0,0,0,0.0033179,0,0,0,6.12e-05,0.0117805,1.77e-05,0.0008351,0,0,0.0160742,0,0,0,0,0.0002142,2.12e-05,0,0,0.0002142,0.0134422,0,0,0,4.7e-06,0,0,0,8.35e-05,0,0,0.000399,0,0,0,0.0352941,0,0,0,0,0,0,1.61e-05,7.86e-05,0,0.0001216,7.6e-05,0,0,0,0,0,0,0,0,0,0.0546324,0,0,0,0,8.08e-05,2.04e-05,0,0,0,0,0,0,0,0.0028278,0.0007275,0.0003401,0,0,0
"PRISM|8894",0.0304392,0,6.29e-05,0,0,0,0.0012176,0,0.0453594,0.0290507,0.0011697,0.0551253,0,0.0008533,3.7e-06,0.0065017,0.0001723,9.87e-05,0.0726443,0,0,0,0.0131591,0.0046702,0,0.0100967,0.120573,0.0242597,1.02e-05,0,0,0.0061918,0.0009601,0.0001678,0.0103902,0,0,0,0,0.0003758,0.0504945,0.0520562,0.0221106,0,0,0,0,0,0,0,0,0,0,0,5.68e-05,0,0.001007,0.0026992,5.19e-05,0,0,0,0,0.0001863,9.56e-05,0,0.0001339,0.0075681,0,0,0,0,0,7.2e-05,0.0045671,0.0047958,0.0016242,0.0049281,0.025327,0.0001502,0.0045209,0,0.0008636,0,0,0,0,0.0018345,0.002902,0.0109565,0.0034471,0.012016,0.0021446,0.0005315,0,0.0166066,0.0001621,0.0001354,0.0066471,0,0,0,0.0010253,0,0.0009584,0,0,0.0007658,0.0005074,0.0007325,0,0,0.0027773,1.59e-05,0,0.0002908,0,0.164909,0.0001048,0,0,0.0034552,0.0343313,0,0.0752519,0,0,7.49e-05,3.32e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74e-05,2.55e-05,0,0,0,0,0.0011528,9.59e-05,0,0.0005121,0.0001059,0,0,0.0001569,0.0010677
"PRISM|8898",0,0,3.68e-05,0,0,1.78e-05,0,0,0.0184872,0,0.0002043,0.0437484,0,0.0005056,0.0002664,0,0,0,0,0,0,0.0523939,0,0.0182717,0.0052867,0.0289854,0.0066178,0.017665,4.86e-05,7.94e-05,0.015687,0.0059362,0.0209176,0,0,0,0,0.331195,0,0,0.0001012,0.0202899,0.0035321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55e-05,0,0,0,0,0.0001252,0,0.0005019,0,6.08e-05,0.0003963,0,0,0,0.0001634,0.0002286,0.0005475,0,0.0050463,0,0.0079846,0,0,0.0046535,0,1.81e-05,0,0,0,0,0.0114991,0.0020911,0.028356,0.0004666,0,0.0203563,0.0043498,0,0,0.0004751,0,9.2e-05,0,0,1.79e-05,0.0001048,0,0.0008532,0,0,0,0,0,9.19e-05,0,0.0021768,0,0.0002875,0,0,0.0189532,0.0001283,0,0,0,0.0205197,0,0.0184487,0,0,0,0,0,0,0,0.0027759,0.0003389,1.34e-05,2.88e-05,0,0,0.0477561,0,0,0,0,0.000181,7.83e-05,0,0.0043691,0.0002446,0,0.0138339,0.0002399,0.0038989,0,0.0011329,0.0014684,0,0.0053139,0
"PRISM|8924",0,0,0.0822982,0,0.0771664,7.3e-06,0,0,0.0234442,0,0.0010551,0.0152303,0.0029923,0.0102264,0.0015206,0.0074207,0.0054571,0,0,0,0,7.18e-05,0,0.0042245,0,0.0001477,0.0107544,0.005935,0,0,0,0.0021679,0,0.0242333,0.0171553,0,0,7.53e-05,0,0.0032629,6.6e-06,0.0484615,0,0,0,0,0,0,0,0,0,0,0,0.0030852,0,0,0,0.0001629,0,0.0072193,0,0,0,0.0004568,0.0005786,0.0002219,0,0.0930931,0,0,0.0001696,0.0010165,0.0002957,0.0036495,0.0090289,0.0166208,0.002413,0.0014384,0.0010104,0.0001149,0,0,5.4e-05,0.0019571,0,0,0,0.0008237,0.0115425,0.0035678,0,0.0085871,0.0037017,0.0011451,0,0,0.0003889,0,7.3e-06,5.19e-05,0,0.0007529,0.0006024,0,0.00215,0.0004667,0,0.0167558,0.0002153,0,0,0.0137491,0,0.0007234,0.0016623,0.0023589,0.0020862,0.0633121,0.0081577,0.127967,0.0153016,0,0.0100422,0,0.0525467,0,0,0.0001773,7.25e-05,0,0,7.14e-05,0,0,0.0007223,0,0.0006358,0,0,0,0,0,0,0,0,0,0,0,0.0214594,0.0054209,0.0008912,0,0.0042047,0.0014481,0,0,0,0.0463564
"PRISM|8932",0,0.0001778,3.03e-05,0,0,0,0,0.0301864,0.0404205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004476,0,0,0,0,0,0,0,0,0.089434,0,0.222161,0,0,0,0,0,0,0,0,0,0.000237,0.003102,0,0.0306253,0.0122031,0.0003436,0,0,0,0,0,0,0.0299882,0.0305969,0,0,0.0773708,0,0,0,0,0.0022593,0,0,0,0.0263398,0,0,0,0,0.139734,0,0,2.19e-05,0,0,0,0.0018287,0,0.0073915,0,0,0,0,0.0352221,0.0161591,0,0,0,0,0.0001574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92e-05,0,0,0.0004036,0,0,0,1.7e-05,0,0,0,0,0,0,9.54e-05,0.0720034,0.0361805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045477,8.59e-05,0.017798,0,0,0,0,0,0,0,0.0500119,0.0024298,5.04e-05,0,0.0004113,0
"PRISM|8982",0.0263586,0,3.5e-06,0,0.0224114,0,0,0.0003437,0.0003956,0,0.0005222,0.0307967,3.3e-06,0.000684,4.5e-06,0.0303232,0.0001512,0.0276369,0.0198916,0,0,0,0.0104224,5.3e-06,0.0045004,0.0049696,0.0980496,0.02251,0,0.0071631,0.0460482,0.0044567,0.0016285,0.0018688,0.0009108,0.0008395,0.0040729,0,0.0028831,0.0046956,0.065232,0.0472846,0.0022319,0,0,0.0690702,0,4.29e-05,0,0,0,0,0,9.8e-06,0.0002622,0.0003043,0.0111611,0.0636288,0,3.83e-05,0.0005631,0,0.0006358,8.84e-05,0,0,0.0001064,0.0002159,0,0.0014444,0,0,0,3.35e-05,0.0266567,0.0008165,7.96e-05,0.0014446,0,0.0024633,0.0005353,0,9.2e-06,0,0,0.0009565,0,0.0017977,0.0202136,0.0424732,0.0014956,0.012286,0.0028323,0,0,0.0008847,0,0.0002793,0.0011242,0.0020305,0,0,0,0,0.0002704,0,0,0,0.0004591,8.79e-05,8.37e-05,0,0.002839,0,0,0,0.000143,0.0146799,0.0001227,0,0.0008746,0,0.0083475,0,0.0564699,0,0,1.19e-05,6.23e-05,0,0.0001216,0.0012066,0,0,0.0006418,0,0,0,0,0,0,0,0,8.27e-05,0.0002011,0,0,0,0,0,0,0,0.0762691,0.0343565,0.0051434,0,5.2e-06,0.0004398
"PRISM|8998",0,0,0,0,0,0.0033084,0,0.0049626,0.0002512,0,0,0,0,0.0036925,0,0,0,0,0,0.0937104,0,0.0577572,0,0.0760915,0,0,0.138048,0.0902986,0.0118606,0,0,0,0.0012411,0,0.0185922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017295,0,0,9.71e-05,0.0014998,0,0.0005834,0,0,0,0.0006977,0.0011829,0.0057778,0.0022383,0,0,0,0.0007846,0.0140443,0.0006132,0.000277,0,0,0,3.02e-05,0,0.0047007,0,0,0.0006202,0,0,0,0.00047,0.004525,0.0011813,0.028036,0,0.0057009,0,0,0.0001363,0,0,9.56e-05,0,0.0018462,0,0.0022152,5.3e-06,0,0,0,0.0001278,0,0.0704354,0,0,0,0.0076335,0,0.0015523,0.0010419,0,0.164297,0,0,0,0,0,0,0.0004405,0.0017548,0.0008863,6.71e-05,0,0,0.0002996,0.0003655,0,0,0.0006709,0.0009437,0.0001071,0,0.0301635,0,0,0.000892,0,0.0001562,0.0004185,0,0,0,0.0933856,0.0055641,0.0005465,0,0.0287925,0,0,0,0,0
"PRISM|9010",0,0,2.23e-05,0,0,0,0,0,0.0244572,0,0.0052141,0,0,0.0005823,0.0010552,0,0.0020373,0.0671349,0,0,0,0.0041339,0,0.0042013,0,0,1.62e-05,4.28e-05,0,0,0,0,0.0433201,0,0,0,0,0,0.0160819,0,0.157275,0,0,0,0,0,0.0002078,0,0,0.0002575,0,0,0,0,7.36e-05,0,0.000253,0.0014855,0,0.0178804,0,0,2.7e-05,0.0002284,0.0001301,0,1.68e-05,8.98e-05,0,0,1.74e-05,3.15e-05,0,0.0003813,0.0219744,0.0026268,0,0.0666535,0.0429578,0.0002673,0.0020114,0,0.0013867,0,0,0,0,0,0.0087747,0.0049879,0,0,0.0058018,0.0022792,0,0,0.0002122,0,0.0017694,3.15e-05,0,0,0.0021077,0,0.0005423,0,0,0.0046173,0.0160691,0.0012916,0,0.0029748,0.0042096,6.3e-06,0,0.0009766,0.0001911,0.174397,0.001805,0.0583331,0.0349163,0.015208,0.0128467,0,0.028087,0,0,7.15e-05,0,0,0,1.09e-05,0,0,0.0003921,0.0001097,0,0,0.0287116,0,0,0,0,0,1.63e-05,0,0.0039493,0,0,0,0,0,0,4.84e-05,0,0,0,0.001052
"PRISM|9018",0,0,2.75e-05,0,0,0,0,0,0.086555,0,0,0.0087612,0,0.0002913,0,0,0,0,0,0,0,0,0,0.0004431,0,0.0026801,0,0.112718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019196,0,0,0,0,0,0,0,0,0,0,0,0,0.0004248,0.0021477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549589,0.017392,0.0063922,0.120281,0,0,0.0024749,0,0.0057268,0,0,0,0,0,0.013978,0.0066964,0.0033524,0,0.0205214,0.0053708,0,0.0017284,0,0,0.0018675,0,0,0,0.0057806,0,0,0.0029703,0,0.0018108,0.282635,0.0309484,0,0,0,0,0,0,0,0.117588,0,0,0,0.0144882,0.0406059,0,0.0198381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029578,0,0,0.0003404,0,0,0.0006146,0,0,0,0,0,0,0,0.000416,0.0006527,0,9.33e-05,0.0007089,0.0001884
"PRISM|9030",0,0,1.27e-05,0,0,7.1e-06,0,0.0056887,0.155832,0,0,0.0451764,3.93e-05,0.0113811,0,0,0,0,0,0,0,0.005028,0.088192,0.0228226,0.0089053,0.0310964,0.0118963,0.0058067,0,0,0,0,0,0,0.0542711,0,0,0.22023,0,0,0,0,0,0,0,7.3e-06,0.0006042,0,0,0.0013341,0,0,0,0,1.15e-05,0,3.66e-05,8.09e-05,5.15e-05,0.0006758,0,0,0,0.0044774,0.0099708,0.0024958,0.0004349,0,0.0001354,0,0,0.0023127,4.58e-05,0.0048279,0,0,0,6.7e-06,0,0.0137511,0,0,0,0.0004334,0,0,0.0003806,0.057081,0.0017654,0.0058279,0,0,0,0,3.19e-05,0,0,0,0,0,0,0,0,2.4e-05,0.0001074,0.0001036,0,0,0,0,6.2e-05,0.0068429,0.0198543,0,0.0005654,0,0,0.0001878,0,0,0,0,0,0,0.0003088,0.0108523,0.0059797,0,0.0016337,0,0,3.24e-05,0,0,0.0026358,0,3.42e-05,0.036524,0.0697001,0,0.0252333,0,0,3.97e-05,4.11e-05,0,0,0,0.0249835,0,0,0,0,0,0,0,0,0
"PRISM|9033",0.0049057,0,0.565125,0,0,1.9e-05,0,0,0.0186591,0,0.0002089,0.0360316,0,8.57e-05,0,0.0073053,7.38e-05,5.34e-05,3.16e-05,4.9e-06,0,0,0,0.0002467,0.0001161,0,0.0019885,0.0011839,2.6e-06,0,0,0.0042654,0.0001675,0.0001801,0.0022,0.0010003,0.0025521,0.0545792,0,0,0,0,0.0001635,0.0010582,0,1.91e-05,0,0,0,0,0,0,0,0,0,0,0.0002077,0.0026687,0,0,0,0,0,0,0,0,0,0.0007465,0,0,0,0,0,0,0.0010434,0.002276,0,0.0627642,0,0,0,0,0,0,0,0,0,4.75e-05,0.0022174,0.0011541,0.0007617,0.0089122,0.0059177,0.004046,0,0,0,0,0,0,0,0,2.76e-05,0,0.0007464,0,0,0.0005671,0,0,0,0,0.0078112,0,0,0,0.0002497,0.0911562,5e-05,0.0040512,0,0,0,0,0.045935,0,0,0,9.8e-06,0,0,3.1e-06,0.0051595,0,7.9e-06,0.000147,0,0,9.3e-06,0,0.0001748,0,0,0,1.72e-05,0,0,0,0,0,0,0,0,8.56e-05,0,0,0,3.65e-05
"PRISM|9074",0,0,7.13e-05,0.0141729,0,0,0,0.101625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008097,0.0009251,0.0027992,0.184936,0.0077831,0.0140569,0.0310039,0,7.28e-05,0.0046425,0,0,0.0122004,0.000131,0,0,0,0,0,0.0084211,0.0018559,0.0022852,0,0.0196701,0,0.0138476,0.0014226,0.0009096,6.83e-05,0.0255989,0,0,4.32e-05,0,0.291608,0,2.94e-05,0.0007317,0.0004004,0,0,0.0142808,0.0222734,1.62e-05,0.0042987,0,0,0,0,0.0001049,0.0007466,0,0.0002834,0,0,0.000871,0.0102534,0.0018764,1.86e-05,0,0,0,0,0,0,0.0137615,0.0453376,0,0.0028868,0,0,0.0003076,0,0,0,0,0,0,0,0.006557,0.0002103,0,0,0,0,0,0.000104,0,0.0013038,0.0173302,0,0.000187,0,0.0019653,0,0,0,0,0,0.0002152,0,0.0089763,0.0080804,0,0,0,0,0.0008624,0.0010754,0,0,0.0006775,0
